Site,Site Name,HR_age,Compost,Crops,Cover_Crop,Fallow,soil,Soil_Type,Treatment,Location,Upper_Depth,Lower_Depth,Length,sand,silt,clay,silt_clay,BD,pH,per_N,per_C,N_Mg_ha,C_Mg_ha,log_N,log_C,CN_ratio,N_kg_m2,C_kg_m2
8,Fong East,10,6,tomato,0,2,Brentwood,2,R,3,20,50,30,25.75,39,35.25,74.25,1.621670075,6.32,0.096349663,1.043418267,4.687420959,50.76240538,0.670933958,1.705542193,10.82949576,0.468742096,5.076240538
8,Fong East,10,6,tomato,0,2,Brentwood,2,R,3,50,75,25,25.5,44.5,30,74.5,1.36782567,6.1,0.074037457,0.799211291,2.531758345,27.32954299,0.40342225,1.436632369,10.79468862,0.253175834,2.732954299
8,Fong East,10,6,tomato,0,2,Brentwood,2,R,3,75,100,25,27,48.5,24.5,73,1.304042623,6.21,0.07361944,0.74645642,2.400072187,24.33527469,0.380224304,1.386236253,10.13939282,0.240007219,2.433527469
9,Fong West,10,0,tomato,0,0,Brentwood,2,H,1,0,10,10,25.5,43.25,31.25,74.5,1.33156579,6.44,0.231901435,3.068400289,3.087920178,40.85776856,0.489666065,1.611274644,13.23148469,0.308792018,4.085776856
9,Fong West,10,0,tomato,0,0,Brentwood,2,H,1,10,20,10,25.5,42,32.5,74.5,1.388834179,6.6,0.122381956,1.583811159,1.69968243,21.99651071,0.230367785,1.342353795,12.9415415,0.169968243,2.199651071
9,Fong West,10,0,tomato,0,0,Brentwood,2,H,1,20,50,30,18,45.5,36.5,82,1.573870666,6.19,0.109489129,1.275325788,5.169651874,60.21593542,0.713461299,1.779711437,11.64796719,0.516965187,6.021593542
9,Fong West,10,0,tomato,0,0,Brentwood,2,H,1,50,75,25,18,47,35,82,1.460343913,6.16,0.094477207,1.154212059,3.449230344,42.13866387,0.537722198,1.624680761,12.21683091,0.344923034,4.213866387
9,Fong West,10,0,tomato,0,0,Brentwood,2,H,1,75,100,25,28.25,46,25.75,71.75,1.485973285,6.24,0.092062592,0.988822752,3.420063799,36.73410483,0.534034208,1.565069461,10.74076596,0.34200638,3.673410483
9,Fong West,10,0,tomato,0,0,Brentwood,2,H,2,0,10,10,28,40.75,31.25,72,1.33156579,6.5,0.218551202,2.876460958,2.910153047,38.30197009,0.463915829,1.583221113,13.16149683,0.291015305,3.830197009
9,Fong West,10,0,tomato,0,0,Brentwood,2,H,2,10,20,10,25.5,43.25,31.25,74.5,1.388834179,6.57,0.137814589,1.751455446,1.914016118,24.32481187,0.281945591,1.38604949,12.7087811,0.191401612,2.432481187
9,Fong West,10,0,tomato,0,0,Brentwood,2,H,2,20,50,30,19.75,42.5,37.75,80.25,1.573870666,6.15,0.079767683,0.935385131,3.766320483,44.1652566,0.575917272,1.645080758,11.7263671,0.376632048,4.41652566
9,Fong West,10,0,tomato,0,0,Brentwood,2,H,2,50,75,25,26.75,40.75,32.5,73.25,1.460343913,6.19,0.081708731,0.97368688,2.983071192,35.54794273,0.474663618,1.550814472,11.91655862,0.298307119,3.554794273
9,Fong West,10,0,tomato,0,0,Brentwood,2,H,2,75,100,25,30.75,44.75,24.5,69.25,1.485973285,6.14,0.079788826,0.840385295,2.96410159,31.21975244,0.471893084,1.494429455,10.5326189,0.296410159,3.121975244
9,Fong West,10,0,tomato,0,0,Brentwood,2,H,3,0,10,10,26.75,43.25,30,73.25,1.33156579,6.69,0.217431356,2.628925106,2.895241552,35.00586737,0.461684803,1.544140843,12.09082791,0.289524155,3.500586737
9,Fong West,10,0,tomato,0,0,Brentwood,2,H,3,10,20,10,23,44.5,32.5,77,1.388834179,6.6,0.139460531,1.561440155,1.936875528,21.68581456,0.287101712,1.33617574,11.19628714,0.193687553,2.168581456
9,Fong West,10,0,tomato,0,0,Brentwood,2,H,3,20,50,30,25.75,36.5,37.75,74.25,1.573870666,6.16,0.105715941,1.181676685,4.99149657,55.79418817,0.698230777,1.746588963,11.17784764,0.499149657,5.579418817
9,Fong West,10,0,tomato,0,0,Brentwood,2,H,3,50,75,25,20,47.5,32.5,80,1.460343913,6.04,0.098121872,1.152502953,3.582291972,42.07626682,0.55416098,1.6240372,11.74562742,0.358229197,4.207626682
9,Fong West,10,0,tomato,0,0,Brentwood,2,H,3,75,100,25,30.75,46,23.25,69.25,1.485973285,6.32,0.070568529,0.746668233,2.621573734,27.73822617,0.418562077,1.443078685,10.58075377,0.262157373,2.773822617
9,Fong West,10,6,tomato,0,2,Brentwood,2,R,1,0,10,10,24.25,43.25,32.5,75.75,1.03792642,6.61,0.156830568,1.564779472,1.6277859,16.24125955,0.211597282,1.210619707,9.977515809,0.16277859,1.624125955
9,Fong West,10,6,tomato,0,2,Brentwood,2,R,1,10,20,10,23,43.25,33.75,77,1.438451632,6.59,0.16081584,1.642106379,2.313258081,23.62090602,0.364224088,1.373296552,10.21109846,0.231325808,2.362090602
9,Fong West,10,6,tomato,0,2,Brentwood,2,R,1,20,50,30,19.5,40.25,40.25,80.5,1.625760675,6.26,0.105759262,1.13840619,5.158177468,55.52328045,0.71249628,1.744475117,10.7641276,0.515817747,5.552328045
9,Fong West,10,6,tomato,0,2,Brentwood,2,R,1,50,75,25,24.25,40.75,35,75.75,1.284776406,6.43,0.087030155,0.951426572,2.795357236,30.5592603,0.446437317,1.485142838,10.93214846,0.279535724,3.05592603
9,Fong West,10,6,tomato,0,2,Brentwood,2,R,1,75,100,25,22.75,51.5,25.75,77.25,1.484155241,6.33,0.072409636,0.744876471,2.686678523,27.63780796,0.429215704,1.441503595,10.2869799,0.268667852,2.763780796
9,Fong West,10,6,tomato,0,2,Brentwood,2,R,2,0,10,10,25.5,40.75,33.75,74.5,1.03792642,6.21,0.170233269,1.665517313,1.766896072,17.28684422,0.247211005,1.237715718,9.783735726,0.176689607,1.728684422
9,Fong West,10,6,tomato,0,2,Brentwood,2,R,2,10,20,10,26.75,40.75,32.5,73.25,1.438451632,6.57,0.143626976,1.573258262,2.066004574,22.63055916,0.315131279,1.354695285,10.95377979,0.206600457,2.263055916
9,Fong West,10,6,tomato,0,2,Brentwood,2,R,2,20,50,30,18.75,42,39.25,81.25,1.625760675,6.29,0.091229921,1.002388343,4.449540519,48.88930649,0.648315166,1.689213877,10.98749551,0.444954052,4.888930649
9,Fong West,10,6,tomato,0,2,Brentwood,2,R,2,50,75,25,21.75,44.5,33.75,78.25,1.284776406,6.2,0.067849114,0.755277658,2.179273517,24.25907289,0.338311741,1.384874199,11.13172472,0.217927352,2.425907289
9,Fong West,10,6,tomato,0,2,Brentwood,2,R,2,75,100,25,27,48.5,24.5,73,1.484155241,6.39,0.057928637,0.66775296,2.149377252,24.7762264,0.332312648,1.394035161,11.52716507,0.214937725,2.47762264
9,Fong West,10,6,tomato,0,2,Brentwood,2,R,3,0,10,10,25.5,42,32.5,74.5,1.03792642,6.51,0.153581058,1.564739738,1.594058373,16.24084714,0.202504221,1.210608679,10.18836412,0.159405837,1.624084714
9,Fong West,10,6,tomato,0,2,Brentwood,2,R,3,10,20,10,20.5,45.75,33.75,79.5,1.438451632,6.48,0.15635973,1.751689306,2.249159095,25.19720342,0.352020177,1.401352342,11.20294401,0.22491591,2.519720342
9,Fong West,10,6,tomato,0,2,Brentwood,2,R,3,20,50,30,22,39,39,78,1.625760675,6.31,0.108176855,1.220371578,5.276090315,59.52096361,0.722312221,1.774669954,11.28126322,0.527609032,5.952096361
9,Fong West,10,6,tomato,0,2,Brentwood,2,R,3,50,75,25,20.5,45.75,33.75,79.5,1.284776406,6.44,0.071934856,0.784329752,2.310505158,25.192209,0.363706942,1.401266251,10.90333381,0.231050516,2.5192209
9,Fong West,10,6,tomato,0,2,Brentwood,2,R,3,75,100,25,27,48.5,24.5,73,1.484155241,6.36,0.053142149,0.651329288,1.971779981,24.16684441,0.294858453,1.383219946,12.25635955,0.197177998,2.416684441
11,JRR,14,0,tomato,0,0,Brentwood,2,H,1,0,10,10,35,37,28,65,1.361513017,6.41,0.261510097,3.124559697,3.560494013,42.54128698,0.55151026,1.628810624,11.9481417,0.356049401,4.254128698
11,JRR,14,0,tomato,0,0,Brentwood,2,H,1,10,20,10,32.5,40.75,26.75,67.5,1.260409565,6.47,0.135826295,1.40815299,1.71196761,17.74849498,0.233495544,1.249161532,10.3673077,0.171196761,1.774849498
11,JRR,14,0,tomato,0,0,Brentwood,2,H,1,20,50,30,29,43.75,27.25,71,1.463424488,6.33,0.079801899,0.731621097,3.503521592,32.12016686,0.544504798,1.506777793,9.167966008,0.350352159,3.212016686
11,JRR,14,0,tomato,0,0,Brentwood,2,H,1,50,75,25,38.75,37,24.25,61.25,1.612251597,6.41,0.056386208,0.451711019,2.272718861,18.2067953,0.356545716,1.260233509,8.011019581,0.227271886,1.82067953
11,JRR,14,0,tomato,0,0,Brentwood,2,H,1,75,100,25,44,41,15,56,1.50390122,6.31,0.048388076,0.379672475,1.819272151,14.27474747,0.259897671,1.154568434,7.846405751,0.181927215,1.427474747
11,JRR,14,0,tomato,0,0,Brentwood,2,H,2,0,10,10,31.25,42,26.75,68.75,1.361513017,6.46,0.223723674,2.444146444,3.046026947,33.27737198,0.483733741,1.522149021,10.92484491,0.304602695,3.327737198
11,JRR,14,0,tomato,0,0,Brentwood,2,H,2,10,20,10,31.25,43.25,25.5,68.75,1.260409565,6.49,0.101695566,1.134631121,1.281780638,14.30099918,0.107813707,1.155366382,11.15713466,0.128178064,1.430099918
11,JRR,14,0,tomato,0,0,Brentwood,2,H,2,20,50,30,28.5,42,29.5,71.5,1.463424488,6.11,0.061357272,0.631753655,2.693752013,27.73571309,0.430357612,1.443039336,10.29631271,0.269375201,2.773571309
11,JRR,14,0,tomato,0,0,Brentwood,2,H,2,50,75,25,31.25,43.25,25.5,68.75,1.612251597,6.1,0.058495905,0.694830649,2.357752924,28.0060456,0.372498292,1.447251792,11.87827839,0.235775292,2.80060456
11,JRR,14,0,tomato,0,0,Brentwood,2,H,2,75,100,25,34,51,15,66,1.50390122,6.3,0.071420541,0.856686892,2.685235964,32.20931155,0.428982455,1.507981442,11.99496506,0.268523596,3.220931155
11,JRR,14,0,tomato,0,0,Brentwood,2,H,3,0,10,10,32,40.75,27.25,68,1.361513017,6.35,0.247703839,2.857289053,3.372520014,38.90236238,0.527954536,1.589975975,11.53510201,0.337252001,3.890236238
11,JRR,14,0,tomato,0,0,Brentwood,2,H,3,10,20,10,32.5,42,25.5,67.5,1.260409565,6.3,0.090479314,1.093826757,1.140409923,13.78669706,0.057060988,1.139460233,12.08924685,0.114040992,1.378669706
11,JRR,14,0,tomato,0,0,Brentwood,2,H,3,20,50,30,27.5,43,29.5,72.5,1.463424488,6.1,0.085265716,1.064256421,3.743398119,46.72376726,0.573266018,1.669537852,12.48164523,0.374339812,4.672376726
11,JRR,14,0,tomato,0,0,Brentwood,2,H,3,50,75,25,26.25,47,26.75,73.75,1.612251597,6.21,0.061451262,0.563524895,2.476872399,22.7135978,0.393903634,1.356285931,9.17027369,0.24768724,2.27135978
11,JRR,14,0,tomato,0,0,Brentwood,2,H,3,75,100,25,35.25,47.25,17.5,64.75,1.50390122,6.32,0.061561577,0.4961756,2.314563257,18.65497725,0.364469055,1.270794724,8.059826059,0.231456326,1.865497725
11,JRR,14,4,tomato,0,4.5,Brentwood,2,R,1,0,10,10,32.5,42,25.5,67.5,1.315582153,6.3,0.077829002,0.691928741,1.023904462,9.10289103,0.010259436,0.959179344,8.890371479,0.102390446,0.910289103
11,JRR,14,4,tomato,0,4.5,Brentwood,2,R,1,10,20,10,30,44.5,25.5,70,1.366891397,6.61,0.090820561,0.84519802,1.241418431,11.55293902,0.093918189,1.062692481,9.306240932,0.124141843,1.155293902
11,JRR,14,4,tomato,0,4.5,Brentwood,2,R,1,20,50,30,30,44,26,70,1.63214908,6.36,0.067162934,0.734793743,3.288597617,35.97878793,0.517010738,1.556046529,10.94046525,0.328859762,3.597878793
11,JRR,14,4,tomato,0,4.5,Brentwood,2,R,1,50,75,25,35,38.25,26.75,65,1.575309951,6.38,0.059098968,0.562149217,2.327479821,22.13898139,0.366885924,1.345157635,9.511997136,0.232747982,2.213898139
11,JRR,14,4,tomato,0,4.5,Brentwood,2,R,1,75,100,25,37.75,44.75,17.5,62.25,1.37898644,6.46,0.040453964,0.34944288,1.394636701,12.04692482,0.14446109,1.0808762,8.638038005,0.13946367,1.204692482
11,JRR,14,4,tomato,0,4.5,Brentwood,2,R,2,0,10,10,30,44.5,25.5,70,1.315582153,6.59,0.093457108,0.889607897,1.229505029,11.70352272,0.089730309,1.068316603,9.518889676,0.122950503,1.170352272
11,JRR,14,4,tomato,0,4.5,Brentwood,2,R,2,10,20,10,30,44.5,25.5,70,1.366891397,6.64,0.070448206,0.609967675,0.962950469,8.337595679,-0.016396051,0.921040831,8.658384773,0.096295047,0.833759568
11,JRR,14,4,tomato,0,4.5,Brentwood,2,R,2,20,50,30,22.75,45.25,32,77.25,1.63214908,6.31,0.057980474,0.575504215,2.838983301,28.17926023,0.453162838,1.449929588,9.925828101,0.28389833,2.817926023
11,JRR,14,4,tomato,0,4.5,Brentwood,2,R,2,50,75,25,31.25,43.25,25.5,68.75,1.575309951,6.32,0.050379761,0.419225301,1.984093464,16.51024473,0.297562127,1.217753511,8.321303922,0.198409346,1.651024473
11,JRR,14,4,tomato,0,4.5,Brentwood,2,R,2,75,100,25,36.5,47.25,16.25,63.5,1.37898644,6.33,0.053467157,0.383984265,1.843262096,13.23772736,0.265587093,1.121813432,7.181684788,0.18432621,1.323772736
11,JRR,14,4,tomato,0,4.5,Brentwood,2,R,3,0,10,10,31.25,40.75,28,68.75,1.315582153,6.5,0.100732354,0.909169478,1.325216877,11.96087139,0.122286958,1.077762821,9.025595432,0.132521688,1.196087139
11,JRR,14,4,tomato,0,4.5,Brentwood,2,R,3,10,20,10,27.5,45.75,26.75,72.5,1.366891397,6.47,0.08047103,0.683103179,1.099951582,9.337278583,0.041373569,0.970220316,8.488808721,0.109995158,0.933727858
11,JRR,14,4,tomato,0,4.5,Brentwood,2,R,3,20,50,30,24,44,32,76,1.63214908,6.36,0.078962181,0.676074797,3.866341533,33.10364573,0.587300215,1.519875826,8.562007638,0.386634153,3.310364573
11,JRR,14,4,tomato,0,4.5,Brentwood,2,R,3,50,75,25,23.75,48.25,28,76.25,1.575309951,6.42,0.055968772,0.413780693,2.204204092,16.29582107,0.343251804,1.212076247,7.393063613,0.220420409,1.629582107
11,JRR,14,4,tomato,0,4.5,Brentwood,2,R,3,75,100,25,36.5,51,12.5,63.5,1.37898644,6.51,0.059430166,0.57332643,2.048834815,19.76523432,0.311506945,1.295901967,9.647060938,0.204883482,1.976523432
11,Muller B,16,0,tomato,0,0,Brentwood,2,H,1,0,10,10,25.5,42.75,31.75,74.5,1.421685226,6.92,0.232360595,2.428227214,3.303436253,34.52174755,0.518965931,1.538092772,10.45025389,0.330343625,3.452174755
11,Muller B,16,0,tomato,0,0,Brentwood,2,H,1,10,20,10,18,48.5,33.5,82,1.481200919,6.92,0.163046137,1.673617592,2.415040877,24.78963916,0.382924486,1.394270205,10.26468719,0.241504088,2.478963916
11,Muller B,16,0,tomato,0,0,Brentwood,2,H,1,20,50,30,19.5,44.25,36.25,80.5,1.453656541,6.53,0.111275808,1.167990709,4.852704171,50.93572003,0.685983817,1.70702245,10.49635796,0.485270417,5.093572003
11,Muller B,16,0,tomato,0,0,Brentwood,2,H,1,50,75,25,18,48.5,33.5,82,1.280988814,6.5,0.095332285,0.975799392,3.052989764,31.24970264,0.484725348,1.494845889,10.23577052,0.305298976,3.124970264
11,Muller B,16,0,tomato,0,0,Brentwood,2,H,1,75,100,25,22,47.5,30.5,78,1.215539227,6.4,0.078084446,0.787174043,2.37286767,23.92102319,0.375273519,1.378779752,10.08106077,0.237286767,2.392102319
11,Muller B,16,0,tomato,0,0,Brentwood,2,H,2,0,10,10,20.5,48.5,31,79.5,1.421685226,6.77,0.185816219,2.084410692,2.641721729,29.63375885,0.421887068,1.471786742,11.21759288,0.264172173,2.963375885
11,Muller B,16,0,tomato,0,0,Brentwood,2,H,2,10,20,10,20.5,44.75,34.75,79.5,1.481200919,6.69,0.145695221,1.700662042,2.158038952,25.1902218,0.334059279,1.401231991,11.67273732,0.215803895,2.51902218
11,Muller B,16,0,tomato,0,0,Brentwood,2,H,2,20,50,30,15.5,43,41.5,84.5,1.453656541,6.26,0.148809965,1.546940274,6.489557368,67.46159543,0.812215076,1.829056608,10.39540782,0.648955737,6.746159543
11,Muller B,16,0,tomato,0,0,Brentwood,2,H,2,50,75,25,15.5,48.5,36,84.5,1.280988814,6.55,0.107586704,1.056603657,3.445434112,33.83743665,0.537243949,1.529397456,9.820950148,0.344543411,3.383743665
11,Muller B,16,0,tomato,0,0,Brentwood,2,H,2,75,100,25,17.75,53.75,28.5,82.25,1.215539227,6.65,0.084417648,0.819542088,2.565324078,24.9046389,0.409142237,1.396280249,9.708184286,0.256532408,2.49046389
11,Muller B,16,0,tomato,0,0,Brentwood,2,H,3,0,10,10,20.5,47.25,32.25,79.5,1.421685226,6.68,0.182679902,1.974182445,2.597133179,28.06666015,0.414494221,1.448190736,10.8067851,0.259713318,2.806666015
11,Muller B,16,0,tomato,0,0,Brentwood,2,H,3,10,20,10,18,47.25,34.75,82,1.481200919,6.57,0.152208686,1.606209877,2.254516449,23.79119546,0.353053408,1.376416265,10.55268214,0.225451645,2.379119546
11,Muller B,16,0,tomato,0,0,Brentwood,2,H,3,20,50,30,17,39.25,43.75,83,1.453656541,6.6,0.10460763,1.12197602,4.561906978,48.92903341,0.659146425,1.689566636,10.72556579,0.456190698,4.892903341
11,Muller B,16,0,tomato,0,0,Brentwood,2,H,3,50,75,25,18,44.75,37.25,82,1.280988814,6.51,0.081984602,0.859058328,2.62553396,27.51110272,0.41921764,1.439507999,10.47828866,0.262553396,2.751110272
11,Muller B,16,0,tomato,0,0,Brentwood,2,H,3,75,100,25,20.25,50,29.75,79.75,1.215539227,6.56,0.083006664,0.739230262,2.5224464,22.46408454,0.401821947,1.351488725,8.905673691,0.25224464,2.246408454
11,Muller B,16,4,tomato,0,6,Brentwood,2,R,1,0,10,10,31.75,33.5,34.75,68.25,1.202333157,6.58,0.14505804,1.367692968,1.744080908,16.44422603,0.241566628,1.216013438,9.428591277,0.174408091,1.644422603
11,Muller B,16,4,tomato,0,6,Brentwood,2,R,1,10,20,10,15.5,48.5,36,84.5,1.526323763,6.72,0.120847301,1.115283163,1.844521075,17.02283195,0.265883622,1.231031812,9.228862809,0.184452108,1.702283195
11,Muller B,16,4,tomato,0,6,Brentwood,2,R,1,20,50,30,16.75,44.25,39,83.25,1.431204707,6.2,0.101807283,1.000060139,4.371211891,42.93872333,0.640601859,1.632849128,9.823070672,0.437121189,4.293872333
11,Muller B,16,4,tomato,0,6,Brentwood,2,R,1,50,75,25,18,44.5,37.5,82,1.39092998,6.38,0.08056549,0.808675465,2.801523885,28.12027371,0.447394329,1.449019544,10.03749205,0.280152388,2.812027371
11,Muller B,16,4,tomato,0,6,Brentwood,2,R,1,75,100,25,23.25,50.25,26.5,76.75,1.282806858,6.3,0.083988659,0.819037841,2.693530699,26.26668398,0.43032193,1.419405249,9.751767072,0.26935307,2.626668398
11,Muller B,16,4,tomato,0,6,Brentwood,2,R,2,0,10,10,20.5,46.5,33,79.5,1.202333157,6.58,0.128283936,1.270151459,1.542400292,15.27145213,0.188197099,1.183880335,9.901095199,0.154240029,1.527145213
11,Muller B,16,4,tomato,0,6,Brentwood,2,R,2,10,20,10,20.5,42.25,37.25,79.5,1.526323763,6.57,0.112658811,1.086304392,1.719538207,16.58052208,0.23541183,1.219598201,9.642427259,0.171953821,1.658052208
11,Muller B,16,4,tomato,0,6,Brentwood,2,R,2,20,50,30,14.5,45.5,40,85.5,1.431204707,6.38,0.104797133,0.953115005,4.499584495,40.92308044,0.653172412,1.611968317,9.094857644,0.449958449,4.092308044
11,Muller B,16,4,tomato,0,6,Brentwood,2,R,2,50,75,25,18,48.5,33.5,82,1.39092998,6.42,0.078421459,0.775639358,2.72696895,26.97150091,0.435680193,1.430905115,9.890652005,0.272696895,2.697150091
11,Muller B,16,4,tomato,0,6,Brentwood,2,R,2,75,100,25,20.75,53.75,25.5,79.25,1.282806858,6.5,0.062619355,0.653907524,2.008213441,20.9709264,0.302809869,1.321617616,10.44257845,0.200821344,2.09709264
11,Muller B,16,4,tomato,0,6,Brentwood,2,R,3,0,10,10,21.25,45.75,33,78.75,1.202333157,6.65,0.129135638,1.290533088,1.552640591,15.51650722,0.191070936,1.190793968,9.993624605,0.155264059,1.551650722
11,Muller B,16,4,tomato,0,6,Brentwood,2,R,3,10,20,10,15.5,49.75,34.75,84.5,1.526323763,6.55,0.09466492,1.035318875,1.444893177,15.80231801,0.15983574,1.198720797,10.93666872,0.144489318,1.580231801
11,Muller B,16,4,tomato,0,6,Brentwood,2,R,3,20,50,30,17,45.5,37.5,83,1.431204707,6.41,0.077906454,0.85670734,3.345002492,36.7837073,0.524396446,1.565655498,10.99661581,0.334500249,3.67837073
11,Muller B,16,4,tomato,0,6,Brentwood,2,R,3,50,75,25,21.75,47.25,31,78.25,1.39092998,6.4,0.05929085,0.665380966,2.061735508,23.13745833,0.31423295,1.36431565,11.22232132,0.206173551,2.313745833
11,Muller B,16,4,tomato,0,6,Brentwood,2,R,3,75,100,25,27,50,23,73,1.282806858,6.33,0.059413552,0.629170943,1.9054028,20.17762001,0.279986799,1.304869939,10.58968739,0.19054028,2.017762001
12,Hrdy B,23,0,wheat,0,0,Brentwood,2,H,1,0,10,10,20,48.75,31.25,80,1.462086206,6.2,0.179290365,1.767902379,2.621379696,25.84825682,0.418529931,1.41243126,9.860554294,0.26213797,2.584825682
12,Hrdy B,23,0,wheat,0,0,Brentwood,2,H,1,10,20,10,22.5,45,32.5,77.5,1.642931091,6.31,0.081515687,0.873109831,1.33924656,14.34459287,0.126860539,1.156688227,10.71094248,0.133924656,1.434459287
12,Hrdy B,23,0,wheat,0,0,Brentwood,2,H,1,20,50,30,19,44.5,36.5,81,1.667929197,6.09,0.063332672,0.582985739,3.169032375,29.17136805,0.500926676,1.464956797,9.205134122,0.316903238,2.917136805
12,Hrdy B,23,0,wheat,0,0,Brentwood,2,H,1,50,75,25,20,47.5,32.5,80,1.590283564,6.08,0.058339766,0.622559666,2.319419256,24.75116011,0.365379258,1.39359556,10.67127474,0.231941926,2.475116011
12,Hrdy B,23,0,wheat,0,0,Brentwood,2,H,1,75,100,25,22.75,51.5,25.75,77.25,1.439461657,6.1,0.055382085,0.510780851,1.993009703,18.38123626,0.299509413,1.264374717,9.222853373,0.19930097,1.838123626
12,Hrdy B,23,0,wheat,0,0,Brentwood,2,H,2,0,10,10,20,48.75,31.25,80,1.462086206,6.3,0.159831186,1.411440699,2.336869726,20.63647976,0.368634502,1.314635616,8.830821646,0.233686973,2.063647976
12,Hrdy B,23,0,wheat,0,0,Brentwood,2,H,2,10,20,10,22.5,43.75,33.75,77.5,1.642931091,6.3,0.085655734,0.743019626,1.407264678,12.20730045,0.148375787,1.086619634,8.67448792,0.140726468,1.220730045
12,Hrdy B,23,0,wheat,0,0,Brentwood,2,H,2,20,50,30,20,42.25,37.75,80,1.667929197,6.1,0.057302984,0.544113011,2.867319605,27.22625933,0.457476104,1.434987977,9.495369571,0.286731961,2.722625933
12,Hrdy B,23,0,wheat,0,0,Brentwood,2,H,2,50,75,25,20,48.75,31.25,80,1.590283564,6.43,0.068545836,0.799422828,2.725182908,31.78272459,0.435395656,1.502191125,11.66260235,0.272518291,3.178272459
12,Hrdy B,23,0,wheat,0,0,Brentwood,2,H,2,75,100,25,26.5,50.25,23.25,73.5,1.439461657,6.5,0.066551814,0.564864365,2.394969602,20.32751488,0.379300006,1.308084288,8.487587845,0.23949696,2.032751488
12,Hrdy B,23,0,wheat,0,0,Brentwood,2,H,3,0,10,10,20,48.75,31.25,80,1.462086206,6,0.106255788,1.377223716,1.553551213,20.13619797,0.191325574,1.303977472,12.96139954,0.155355121,2.013619797
12,Hrdy B,23,0,wheat,0,0,Brentwood,2,H,3,10,20,10,20,47.5,32.5,80,1.642931091,6.24,0.088730124,0.75559055,1.457774789,12.41383207,0.163690435,1.093905866,8.515603487,0.145777479,1.241383207
12,Hrdy B,23,0,wheat,0,0,Brentwood,2,H,3,20,50,30,19,43.25,37.75,81,1.667929197,6.23,0.07297872,0.599542629,3.651700139,29.99983966,0.562495108,1.477118934,8.215307534,0.365170014,2.999983966
12,Hrdy B,23,0,wheat,0,0,Brentwood,2,H,3,50,75,25,20,47.5,32.5,80,1.590283564,6.27,0.070269663,0.587648407,2.79371727,23.3631901,0.446182452,1.368532143,8.362761096,0.279371727,2.33631901
12,Hrdy B,23,0,wheat,0,0,Brentwood,2,H,3,75,100,25,25.25,50.25,24.5,74.75,1.439461657,6.14,0.092070546,0.752495412,3.313300514,27.07970731,0.520260828,1.432643966,8.173030848,0.331330051,2.707970731
12,Hrdy B,23,0,wheat,0,4.5,Brentwood,2,R,1,0,10,10,20,47.5,32.5,80,1.326540919,6.73,0.093571934,0.766449651,1.241269995,10.16726824,0.093866258,1.007204281,8.191020708,0.124127,1.016726824
12,Hrdy B,23,0,wheat,0,4.5,Brentwood,2,R,1,10,20,10,20,46.25,33.75,80,1.423276014,6.7,0.094858476,0.797765688,1.350097931,11.35440769,0.130365272,1.055164484,8.41006228,0.135009793,1.135440769
12,Hrdy B,23,0,wheat,0,4.5,Brentwood,2,R,1,20,50,30,20.25,43,36.75,79.75,1.624775901,6.19,0.05978314,0.49621576,2.914026132,24.18718228,0.464493442,1.383585277,8.300262654,0.291402613,2.418718228
12,Hrdy B,23,0,wheat,0,4.5,Brentwood,2,R,1,50,75,25,22.5,46.25,31.25,77.5,1.538772315,6.13,0.056313248,0.468955536,2.166331682,18.0403949,0.335724951,1.25624604,8.327623631,0.216633168,1.80403949
12,Hrdy B,23,0,wheat,0,4.5,Brentwood,2,R,1,75,100,25,27.75,50.25,22,72.25,1.56619448,6.3,0.045093195,0.289874949,1.765617809,11.35001362,0.246896701,1.054996383,6.428352479,0.176561781,1.135001362
12,Hrdy B,23,0,wheat,0,4.5,Brentwood,2,R,2,0,10,10,22.5,45,32.5,77.5,1.326540919,6.68,0.131878595,0.929112436,1.749423521,12.32505664,0.242894961,1.090788924,7.045210316,0.174942352,1.232505664
12,Hrdy B,23,0,wheat,0,4.5,Brentwood,2,R,2,10,20,10,23.75,45,31.25,76.25,1.423276014,6.89,0.101973942,0.771416711,1.451370664,10.97938902,0.161778341,1.040578173,7.564841493,0.145137066,1.097938902
12,Hrdy B,23,0,wheat,0,4.5,Brentwood,2,R,2,20,50,30,16.25,50,33.75,83.75,1.624775901,6.35,0.051061548,0.659281791,2.488907164,32.13555498,0.396008698,1.506985805,12.91151211,0.248890716,3.213555498
12,Hrdy B,23,0,wheat,0,4.5,Brentwood,2,R,2,50,75,25,21.75,45.5,32.75,78.25,1.538772315,6.3,0.070198704,0.604615154,2.700495573,23.25912651,0.43144347,1.366593401,8.61291044,0.270049557,2.325912651
12,Hrdy B,23,0,wheat,0,4.5,Brentwood,2,R,2,75,100,25,25.25,54,20.75,74.75,1.56619448,6.36,0.080534945,0.643030321,3.153334639,25.17776347,0.498770061,1.401017149,7.984488282,0.315333464,2.517776347
12,Hrdy B,23,0,wheat,0,4.5,Brentwood,2,R,3,0,10,10,22.5,45,32.5,77.5,1.326540919,6.51,0.112797995,0.990092158,1.49631156,13.13397761,0.175022031,1.118396272,8.777568762,0.149631156,1.313397761
12,Hrdy B,23,0,wheat,0,4.5,Brentwood,2,R,3,10,20,10,25,42.5,32.5,75,1.423276014,6.58,0.10442828,0.76770342,1.486302656,10.92653863,0.172107254,1.038482606,7.351489677,0.148630266,1.092653863
